utc,freq_khz,dx_call,wpm,snr_db,spotter
19:00:48,14032.7,N4BP,30,9,W2MV
19:00:49,14024.8,K1VUT,32,11,AC0C-1
19:00:49,14028.9,WA3AAN,34,25,KD7EFG
19:00:49,14031.3,K5SJC,33,19,KD7EFG
19:00:49,14032.5,KO4VW,38,40,KD7EFG
19:00:49,14032.7,HA7I,35,8,BG7IEJ
19:00:49,14037.0,SM6M,31,24,KM3T-3
19:00:49,14037.7,N3SD,40,4,S53A
19:00:49,14041.0,DK9PY,36,13,N4HAC
19:00:49,14043.2,K5UV,37,16,KD7EFG
19:00:49,14045.3,N5NA,33,13,K4PP
19:00:49,14045.3,N5NA,32,42,AC0C-1
19:00:49,14045.3,N5NA,33,28,S53A
19:00:49,14052.5,W4LOO,25,20,AC0C-1
19:00:50,14032.5,KO4VW,38,11,VE6AO
19:00:50,14032.5,KO4VW,37,22,TI7W
19:00:50,14043.2,K5UV,37,10,ZL4YL
19:00:50,14043.2,K5UV,37,9,KM3T-5
19:00:51,14024.4,K1DW,33,16,WA7LNW
19:00:51,14024.4,K1DW,34,11,VE6WZ
19:00:51,14031.3,K5SJC,32,5,VE6WZ
19:00:51,14032.5,KO4VW,33,43,WA7LNW
19:00:51,14032.5,KO4VW,38,16,N7VVX
19:00:51,14032.5,KO4VW,38,10,VE6WZ
19:00:51,14032.5,KO4VW,38,21,VE6WZ
19:00:51,14032.6,KO4VW,38,15,K5EM
19:00:51,14032.6,KO4VW,38,11,W2NNN
19:00:51,14032.6,HA7I,35,25,DO4DXA
19:00:51,14043.2,K5UV,37,21,K3PA-1
19:00:51,14043.2,K5UV,36,18,WA7LNW
19:00:51,14043.3,K5UV,37,9,K5EM
19:00:51,14045.3,N5NA,33,28,K3PA-1
19:00:51,14045.3,N5NA,33,24,WA7LNW
19:00:51,14045.3,N5NA,32,24,ND7K
19:00:51,14045.3,N5NA,32,5,VE6WZ
19:00:51,14045.4,N5NA,31,18,W2NNN
19:00:53,14024.4,K1DW,34,11,VE6WZ-3
19:00:53,14024.4,K1DW,34,15,WB6BEE
19:00:53,14031.3,K5SJC,32,5,VE6WZ-3
19:00:53,14031.3,K5SJC,32,10,WB6BEE
19:00:53,14032.5,KO4VW,38,21,VE6WZ-3
19:00:53,14032.6,HA7I,35,20,DK9IP-1
19:00:53,14032.6,HA7I,36,24,DR4W
19:00:53,14032.6,HA7I,36,18,EI4HQ
19:00:53,14034.1,AE5UO,34,4,WT9U
19:00:53,14045.3,N5NA,32,21,W1NT-6
19:00:53,14045.3,N5NA,32,5,VE6WZ-3
19:00:54,14024.4,K1DW,33,14,W8WWV
19:00:54,14024.4,K1DW,33,10,W6YX
19:00:54,14027.9,W8XAL,36,31,VE4DRK
19:00:54,14032.5,KO4VW,38,9,N2YCH
19:00:54,14032.5,KO4VW,37,24,ZF9CW
19:00:54,14032.5,KO4VW,38,27,W6YX
19:00:54,14032.6,HA7I,35,24,DK0TE
19:00:54,14032.6,HA7I,36,20,HB9BXE
19:00:54,14033.0,OH6NVC,28,4,HB9BXE
19:00:54,14043.1,K5UV,37,10,VE4DRK
19:00:54,14043.2,K5UV,37,15,ZF9CW
19:00:54,14045.2,N5NA,31,14,VE4DRK
19:00:54,14045.3,N5NA,32,14,DK0TE
19:00:54,14045.3,N5NA,32,14,ZF9CW
19:00:54,14045.3,N5NA,31,8,W6YX
19:00:54,14045.4,N5NA,32,21,N2YCH
19:00:55,14012.0,M0PKD,19,11,RK3TD-2
19:00:55,14012.1,M0PKD,19,7,LZ5DI
19:00:55,14024.4,K1DW,34,8,W3RGA
19:00:55,14024.4,K1DW,33,35,N9CO
19:00:55,14024.4,K1DW,33,20,WE9V
19:00:55,14032.5,KO4VW,38,19,W3RGA
19:00:55,14032.5,KO4VW,38,29,N9CO
19:00:55,14032.5,KO4VW,38,11,N6TV
19:00:55,14032.5,KO4VW,38,30,K7CO
19:00:55,14032.5,KO4VW,38,12,WX7V/5
19:00:55,14032.6,HA7I,36,27,N9CO
19:00:55,14035.5,N3OC,38,29,N9CO
19:00:55,14039.0,W7SW,25,39,WX7V/5
19:00:55,14043.2,K5UV,37,17,N6TV
19:00:55,14045.3,N5NA,33,24,W3RGA
19:00:55,14045.3,N5NA,32,25,WE9V
19:00:56,14024.4,K1DW,33,13,K9LC
19:00:56,14024.4,K1DW,34,9,WT8P
19:00:56,14024.4,K1DW,33,31,K9IMM
19:00:56,14024.4,K1DW,34,19,AA4PA
19:00:56,14024.4,K1DW,33,10,NG7M
19:00:56,14025.1,VB7F,31,9,NG7M
19:00:56,14032.5,KO4VW,38,27,K9LC
19:00:56,14032.5,KO4VW,38,9,WT8P
19:00:56,14032.5,KO4VW,38,25,NG7M
19:00:56,14034.1,VE5UO,32,3,WT8P
19:00:56,14045.3,N5NA,32,14,K9LC
19:00:56,14045.3,N5NA,32,26,WT8P
19:00:56,14045.3,N5NA,32,16,K9IMM
19:00:56,14045.3,N5NA,32,15,NG7M
19:00:56,14045.3,N5NA,33,35,K1RA-4
19:00:57,14024.4,K1DW,33,6,OK1FCJ
19:00:57,14032.5,KO4VW,38,25,N2EPE
19:00:57,14032.6,HA7I,37,26,OE9GHV
19:00:57,14033.3,KR2Q,37,14,NU4F
19:00:57,14036.3,IK3VUT,27,24,RK3TD
19:00:57,14039.0,W7SW,25,8,KH6LC
19:00:57,14039.0,W7SW,25,32,WC2L
19:00:57,14045.3,N5NA,31,18,N2EPE
19:00:58,14024.4,K1DW,33,8,DL1HWS
19:00:58,14032.6,HA7I,36,24,EA2RCF-4
19:00:58,14035.5,N3OC,40,18,IT9GSF
19:00:58,14039.0,W7SW,25,13,IT9GSF
19:00:58,14039.0,W7SW,25,9,W2MV
19:00:59,14024.4,K1DW,33,7,DK0KK
19:00:59,14032.5,KO4VW,37,31,K4PP
19:00:59,14032.5,KO4VW,38,17,KM3T-3
19:00:59,14033.3,KR2Q,36,20,K4PP
19:00:59,14034.5,IT9SSI,26,10,DK0KK
19:00:59,14036.4,IK3VUT,26,13,BG7IEJ
19:00:59,14039.0,W7SW,26,4,WS3W
19:01:00,14012.0,M0PKD,19,6,KM3T-5
19:01:00,14024.3,K1DW,34,27,OK1HRA
19:01:00,14024.4,K1DW,33,16,S53A
19:01:00,14024.4,K1DW,33,49,AC0C-1
19:01:00,14024.4,K1DW,33,9,VE6AO
19:01:00,14028.5,AB5SE,33,25,K6FOD
19:01:00,14030.0,N7US,38,22,KM3T-2
19:01:00,14031.3,K5SJC,33,9,VE6AO
19:01:00,14032.5,KO4VW,38,17,KM3T-5
19:01:00,14032.5,KO4VW,37,15,KM3T-2
19:01:00,14033.3,KR2Q,37,37,AC0C-1
19:01:00,14035.5,N3OC,40,24,AC0C-1
19:01:00,14036.6,KX2P,27,13,AC0C-1
19:01:00,14039.0,W7SW,26,3,K6FOD
19:01:01,14024.4,K1DW,34,25,K5EM
19:01:01,14024.4,K1DW,33,48,K3PA-1
19:01:01,14033.3,KR2Q,36,28,TI7W
19:01:01,14033.3,KR2Q,36,15,K5EM
19:01:01,14034.1,VE5UO,31,16,TI7W
19:01:01,14035.5,N3OC,40,20,TI7W
19:01:01,14036.3,IK3VUT,26,19,YO2CK
19:01:01,14036.4,IK3VUT,27,22,TI7W
19:01:01,14036.4,IK3VUT,26,17,W2NNN
19:01:01,14036.6,KX2P,28,18,K3PA-1
19:01:02,14024.4,K1DW,33,12,VE6WZ
19:01:02,14024.4,K1DW,33,6,DF7GB
19:01:02,14028.1,W8XAL,35,7,VE6WZ
19:01:02,14031.3,K5SJC,32,32,WA7LNW
19:01:02,14032.5,KO4VW,38,26,ND7K
19:01:02,14033.2,KR2Q,37,22,VE6WZ
19:01:02,14033.3,KR2Q,37,29,WA7LNW
19:01:02,14033.3,KR2Q,38,36,ND7K
19:01:02,14035.5,N3OC,40,24,ND7K
19:01:02,14036.4,IK3VUT,26,11,LZ4AE
19:01:02,14036.4,IK3VUT,26,11,LZ4AE
19:01:02,14036.6,KX2P,27,15,WA7LNW
19:01:02,14036.6,KX2P,27,5,ND7K
19:01:02,14037.0,SM6M,32,4,HA2NA
19:01:03,14024.4,K1DW,33,10,DK9IP-1
19:01:03,14027.7,W8FN,39,7,EI4HQ
19:01:03,14036.4,IK3VUT,26,17,LZ7AA
19:01:04,14024.2,K1DW,34,7,VE4DRK
19:01:04,14024.4,K1DW,33,7,ZF9CW
19:01:04,14024.4,K1DW,33,7,DK9IP
19:01:04,14024.8,K1VUT,31,4,VE6WZ-3
19:01:04,14031.0,K3WW,36,25,ZF9CW
19:01:04,14031.3,K5SJC,33,7,W8WWV
19:01:04,14033.1,KR2Q,35,11,VE4DRK
19:01:04,14033.2,KR2Q,37,22,VE6WZ-3
19:01:04,14033.3,KR2Q,37,18,ZF9CW
19:01:04,14033.3,KR2Q,37,26,W6YX
19:01:04,14034.1,VE5UO,31,8,N2YCH
19:01:04,14035.5,N3OC,39,20,W6YX
19:01:04,14036.4,IK3VUT,26,27,DL8LAS
19:01:04,14036.6,KX2P,27,18,ZF9CW
19:01:04,14036.6,KX2P,28,6,W6YX
19:01:04,14045.3,N5NA,32,24,WB6BEE
19:01:04,14066.4,WJ0L,20,6,W8WWV
19:01:05,14024.0,W4CMG,33,19,W3RGA
19:01:05,14024.0,W4CMG,33,24,WE9V
19:01:05,14032.5,KO4VW,38,22,K5TR
19:01:05,14032.5,KO4VW,38,32,WE9V
19:01:05,14033.2,KR2Q,37,31,K5TR
19:01:05,14033.3,KR2Q,37,43,WE9V
19:01:05,14036.3,IK3VUT,26,9,W3RGA
19:01:05,14036.4,IK3VUT,26,23,N9CO
19:01:05,14036.6,KX2P,28,24,K5TR
19:01:05,14036.6,KX2P,28,22,N9CO
19:01:05,14036.6,KX2P,28,10,WE9V
19:01:05,14036.8,K0VBU,34,48,WE9V
19:01:06,14024.0,W4CMG,33,13,K9LC
19:01:06,14027.8,W8FN,39,6,DL8LAS-1
19:01:06,14033.2,KR2Q,37,24,K9LC
19:01:06,14033.3,KR2Q,36,18,WX7V/5
19:01:06,14033.3,KR2Q,37,36,K9IMM
19:01:06,14035.5,N3OC,38,19,K9LC
19:01:06,14036.4,IK3VUT,26,27,RK3TD-2
19:01:06,14036.4,IK3VUT,25,19,WX7V/5
19:01:06,14036.4,IK3VUT,26,27,DL8LAS-1
19:01:06,14036.6,KX2P,28,16,WX7V/5
19:01:06,14036.6,KX2P,27,21,K9LC
19:01:06,14036.6,KX2P,28,13,K9IMM
19:01:06,14041.0,DK9PY,38,24,RK3TD-2
19:01:07,14024.4,K1DW,33,2,K1RA-4
19:01:07,14024.6,K1DW,33,14,DL5RCN
19:01:07,14027.8,W8FN,39,5,YO5LD
19:01:07,14033.3,KR2Q,37,10,NG7M
19:01:07,14036.3,IK3VUT,26,6,K1RA-4
19:01:07,14036.3,IK3VUT,26,8,ES5PC
19:01:07,14036.3,IK3VUT,26,8,YO2KAR
19:01:07,14036.6,KX2P,28,14,K1RA-4
19:01:07,14036.6,KX2P,28,4,NG7M
19:01:07,14040.5,N6EK,29,10,NG7M
19:01:08,14024.0,W4CMG,32,16,WC2L
19:01:08,14031.3,K5SJC,33,3,AK6RI-1
19:01:08,14032.5,KO4VW,37,22,W1NT-2
19:01:08,14033.3,KR2Q,36,16,IT9GSF
19:01:08,14036.4,IK3VUT,25,23,W1NT-2
19:01:08,14041.0,DK9PY,38,19,RK3TD
19:01:08,14045.3,N5NA,31,13,IT9GSF
19:01:09,14036.3,IK3VUT,27,9,SE5E
19:01:09,14036.4,IK3VUT,27,10,W2MV
19:01:09,14045.3,N5NA,32,5,WS3W
19:01:10,14027.4,N8KH,37,14,S53A
19:01:10,14027.8,W8FN,36,6,DL1HWS-4
19:01:10,14031.0,K3WW,36,29,S53A
19:01:10,14031.0,K3WW,35,30,AC0C-1
19:01:10,14031.0,K3WW,39,39,KD7EFG
19:01:10,14033.0,WJ9B,35,16,AC0C-1
19:01:10,14033.2,KR2Q,36,8,VE6AO
19:01:10,14033.3,KR2Q,36,11,S53A
19:01:10,14036.3,IK3VUT,26,28,EA5WU
19:01:10,14037.0,SM6M,31,17,OH6BG
19:01:10,14041.7,SM5IMO,32,7,EA5WU
19:01:11,14024.0,W4CMG,29,13,TI7W
19:01:11,14024.0,W4CMG,32,19,K3PA-1
19:01:11,14029.6,KH7X,37,19,ZL4YL
19:01:11,14029.6,KH7X,37,18,TI7W
19:01:11,14031.0,K3WW,40,31,K3PA-1
19:01:11,14032.4,HA7I,36,24,HB9EMP
19:01:11,14033.0,WJ9B,35,12,ZL4YL
19:01:11,14033.0,OH6NVC,27,9,ES2RR
19:01:11,14033.0,WJ9B,34,18,K3PA-1
19:01:11,14033.3,KR2Q,36,14,K6FOD
19:01:11,14033.3,KR2Q,35,33,K3PA-1
19:01:11,14036.3,IK3VUT,27,10,ES2RR
19:01:12,14024.0,W4CMG,33,14,ND7K
19:01:12,14024.1,W4CMG,33,21,W2NNN
19:01:12,14024.8,K1VUT,31,4,VE6WZ
19:01:12,14029.6,KH7X,36,18,N7VVX
19:01:12,14029.6,KH7X,36,30,WA7LNW
19:01:12,14029.6,KH7X,37,18,VE6WZ
19:01:12,14031.0,K3WW,38,30,WA7LNW
19:01:12,14031.0,K3WW,39,27,ND7K
19:01:12,14033.0,WJ9B,34,17,WA7LNW
19:01:12,14033.0,WJ9B,36,16,ND7K
19:01:12,14036.7,KX2P,28,3,W2NNN
19:01:13,14039.3,K7RL,40,13,WT9U
19:01:14,14024.0,W4CMG,33,17,W1NT-6
19:01:14,14029.6,KH7X,37,18,VE6WZ-3
19:01:14,14032.3,HA7I,36,23,W1NT-6
19:01:14,14032.3,HA7I,37,12,WB6BEE
19:01:14,14032.3,HA7I,36,14,BD8CS
19:01:14,14032.3,HA7I,36,9,DK9IP
19:01:14,14033.0,OH6NVC,28,14,S50U
19:01:14,14033.0,WJ9B,34,19,W8WWV
19:01:14,14036.4,IK3VUT,26,24,W1NT-6
19:01:14,14036.6,KX2P,28,7,WB6BEE
19:01:14,14039.5,I2WIJ,33,7,W1NT-6
19:01:14,14042.4,KT5V,31,3,DK9IP
19:01:14,14043.2,K5UV,37,7,WB6BEE
19:01:14,14045.0,AI5IN,36,11,DK0TE
19:01:14,14045.0,AI5IN,34,27,WB6BEE
19:01:14,14045.0,AI5IN,36,15,W8WTS
19:01:14,14045.0,AI5IN,34,32,W8WWV
19:01:15,14024.0,W4CMG,33,29,ZF9CW
19:01:15,14024.0,W4CMG,34,16,K5TR
19:01:15,14028.1,W8XAL,34,3,VE7CC
19:01:15,14028.1,W8XAL,34,3,VE7CC
19:01:15,14029.6,KH7X,37,29,ZF9CW
19:01:15,14029.6,KH7X,37,23,W6YX
19:01:15,14029.6,KH7X,37,27,K5TR
19:01:15,14031.1,K3WW,39,12,DL8LAS-3
19:01:15,14032.3,HA7I,36,20,ZF9CW
19:01:15,14032.3,HA7I,36,15,K5TR
19:01:15,14033.0,WJ9B,34,19,ZF9CW
19:01:15,14036.4,IK3VUT,26,25,DL8LAS-3
19:01:15,14037.0,SM6D,31,7,W3RGA
19:01:15,14045.0,AI5IN,36,8,KD2M
19:01:15,14045.0,AI5IN,36,13,DP5G
19:01:16,14031.0,K3WW,40,39,WE9V
19:01:16,14031.0,K3WW,39,31,K9LC
19:01:16,14032.3,HA7I,35,9,WE9V
19:01:16,14032.6,KO4VW,38,3,W2NAF
19:01:16,14033.0,WJ9B,35,17,WE9V
19:01:16,14033.6,N4KS,30,11,K7CO
19:01:16,14045.0,AI5IN,36,29,WE9V
19:01:16,14045.0,AI5IN,35,16,K9LC
19:01:17,14024.0,W4CMG,33,23,K9IMM
19:01:17,14031.0,K3WW,39,14,OE9GHV
19:01:17,14033.0,WJ9B,36,17,K1RA-4
19:01:17,14036.4,IK3VUT,26,11,YO5LD
19:01:17,14036.6,KX2P,28,6,AA4PA
19:01:17,14040.5,NE5A,30,12,NG7M
19:01:17,14045.0,AI5IN,35,24,K9IMM
19:01:17,14045.0,AI5IN,33,27,AA4PA
19:01:17,14045.0,AI5IN,34,19,OE9GHV
19:01:17,14045.0,AI5IN,34,19,K1RA-4
19:01:17,14045.0,AI5IN,35,6,NG7M
19:01:17,14058.8,K4WOP,17,13,K9IMM
19:01:18,14014.0,F8BCU,22,20,IT9GSF
19:01:18,14024.0,W4CMG,33,4,NU4F
19:01:18,14024.0,W4CMG,33,18,W1NT-2
19:01:18,14029.6,KH7X,37,20,N2EPE
19:01:18,14031.0,K3WW,40,11,NU4F
19:01:18,14031.0,K3WW,38,16,IT9GSF
19:01:18,14032.3,HA7I,35,10,N2EPE
19:01:18,14032.3,HA7I,35,7,S53WW
19:01:18,14032.3,HA7I,36,22,W1NT-2
19:01:18,14032.3,HA7I,35,25,R4NCU
19:01:18,14032.3,HA7I,34,18,IT9GSF
19:01:18,14032.3,HA7I,35,10,IZ2CPS
19:01:18,14036.4,IK3VUT,26,5,KC4YVA
19:01:18,14036.4,IK3VUT,26,13,JN1ILK
19:01:18,14045.0,AI5IN,36,18,N2EPE
19:01:18,14045.0,AI5IN,35,4,KC4YVA
19:01:18,14045.0,AI5IN,36,11,NU4F
19:01:18,14045.0,AI5IN,36,11,KH6LC
19:01:18,14045.1,AI5IN,35,13,IK4VET
19:01:19,14031.0,K3WW,39,7,AK6RI-1
19:01:19,14039.3,K7RL,39,6,W2MV
19:01:19,14045.0,AI5IN,35,5,DL1HWS
19:01:20,14014.0,F8BCU,22,33,OH6BG
19:01:20,14024.0,W4CMG,33,26,AC0C-1
19:01:20,14032.3,HA7I,35,17,EA5WU
19:01:20,14032.3,HA7I,35,8,SZ1A
19:01:20,14033.0,WJ9B,35,16,K4PP
19:01:20,14033.0,OH6NVC,28,39,S53A
19:01:20,14033.0,WJ9B,35,8,KM3T-3
19:01:20,14034.1,VE5UO,32,3,K4PP
19:01:20,14036.3,IK3VUT,26,10,N4HAC
19:01:20,14036.3,IK3VUT,27,12,KM3T-3
19:01:20,14039.6,W8CAR,37,36,AC0C-1
19:01:20,14045.0,AI5IN,34,12,K4PP
19:01:20,14045.0,AI5IN,35,12,DK0KK
19:01:20,14045.0,AI5IN,34,20,N4HAC
19:01:20,14045.0,AI5IN,33,28,S53A
19:01:20,14045.0,AI5IN,32,39,AC0C-1
19:01:21,14024.0,W4CMG,30,12,KM3T-5
19:01:21,14031.0,K3WW,39,11,DO4DXA
19:01:21,14031.0,K3WW,39,13,K6FOD
19:01:21,14032.2,HA7I,36,7,OK1HRA
19:01:21,14033.0,WJ9B,35,7,KM3T-2
19:01:21,14036.3,IK3VUT,26,13,KM3T-5
19:01:21,14036.3,IK3VUT,27,7,OK1HRA
19:01:21,14036.4,IK3VUT,26,11,KM3T-2
19:01:21,14044.9,AI5IN,36,13,OK1HRA
19:01:21,14045.0,AI5IN,36,25,ZL4YL
19:01:21,14045.0,AI5IN,35,29,K6FOD
19:01:22,14014.0,F8BCU,22,8,LZ3CB
19:01:22,14028.6,AB5SE,33,6,K5EM
19:01:22,14032.3,HA7I,37,14,ES2RR
19:01:22,14035.6,NA4J,32,18,K5EM
19:01:22,14045.0,AI5IN,35,13,DK3WW
19:01:22,14045.1,AI5IN,34,16,W2NNN
19:01:22,14045.1,AI5IN,33,12,K5EM
19:01:22,14058.8,K4WOP,17,2,K3PA-1
19:01:23,14014.0,F8BCU,22,6,HA2NA
19:01:23,14045.0,AI5IN,35,9,VE6WZ
19:01:23,14045.0,AI5IN,35,6,DR4W
19:01:23,14045.0,AI5IN,35,13,DK9IP-1
19:01:23,14049.9,K4WLO,28,13,WA7LNW
19:01:23,14049.9,K4WLO,28,25,ND7K
19:01:23,14069.8,YO4BEX,31,6,DR4W
19:01:24,14024.4,K1DW,34,13,WT9U
19:01:24,14030.4,AD4EB,39,17,WT9U
19:01:24,14032.3,HA7I,37,17,5Z4GO
19:01:24,14033.0,WJ9B,35,20,WB6BEE
19:01:24,14045.0,AI5IN,34,8,EI4HQ
19:01:24,14045.1,AI5IN,35,14,N2YCH
19:01:24,14049.9,K4WLO,28,12,W1NT-6
19:01:25,14024.4,K1DW,34,6,DM6EE
19:01:25,14027.7,W8FN,37,5,KD2M
19:01:25,14030.8,K3WW,39,10,VE4DRK
19:01:25,14032.3,HA7I,36,16,W8WWV
19:01:25,14033.0,WJ9B,35,18,W6YX
19:01:25,14036.6,KX2P,27,13,W8WWV
19:01:25,14049.9,K4WLO,28,35,ZF9CW
19:01:26,14024.0,W4CMG,33,17,N9CO
19:01:26,14033.0,WJ9B,34,20,K5TR
19:01:26,14036.3,IK3VUT,26,12,K5TR
19:01:26,14036.3,IK3VUT,26,9,IK7YTT
19:01:26,14041.7,SM5IMO,30,11,IK7YTT
19:01:26,14045.0,AI5IN,36,37,N9CO
19:01:26,14045.0,AI5IN,35,5,K7CO
19:01:26,14049.8,K4WLO,28,16,K5TR
19:01:26,14049.8,K4WLO,28,28,WE9V
19:01:26,14049.9,K4WLO,29,23,W3RGA
19:01:26,14049.9,K4WLO,28,31,N9CO
19:01:26,14049.9,K4WLO,28,4,AA0O
19:01:26,14058.8,K4WOP,16,13,WX7V/5
19:01:27,14031.0,K3WW,37,38,K9IMM
19:01:27,14031.0,K3WW,31,32,AA4PA
19:01:27,14032.3,HA7I,36,12,K1RA-4
19:01:27,14033.0,WJ9B,35,12,K9IMM
19:01:27,14040.5,NE5A,31,24,AA4PA
19:01:27,14045.0,AI5IN,34,7,W2NAF
19:01:27,14049.8,K4WLO,28,22,K9LC
19:01:27,14049.9,K4WLO,28,6,W2NAF
19:01:27,14049.9,K4WLO,28,27,K9IMM
19:01:28,14007.7,VA1EET,37,24,IK4VET
19:01:28,14024.0,W4CMG,32,5,IT9GSF
19:01:28,14028.6,OH1SIC,27,19,IT9GSF
19:01:28,14029.6,KH7X,36,16,WC2L
19:01:28,14033.0,WJ9B,34,7,N2EPE
19:01:28,14033.0,WJ9B,35,8,W1NT-2
19:01:28,14035.0,IZ5BBS,15,11,RK3TD
19:01:28,14042.4,KT5V,31,2,N2EPE
19:01:28,14042.4,KT5V,31,3,KC4YVA
19:01:28,14049.9,K4WLO,28,6,NU4F
19:01:28,14049.9,K4WLO,28,11,W1NT-2
19:01:28,14049.9,K4WLO,29,7,IT9GSF
19:01:29,14007.7,VA1EET,38,8,HA8TKS
19:01:29,14015.0,RT25RK,36,30,SE5E
19:01:29,14028.6,OH1SIC,27,6,EA2RCF-4
19:01:29,14032.3,HA7I,36,11,W2MV
19:01:29,14034.5,IT9SSI,25,8,SM7IUN
19:01:29,14036.3,IK3VUT,26,17,R4NCU
19:01:29,14069.8,YO4BEX,31,6,MM0ZBH
19:01:30,14007.7,VA1EET,37,6,WS3W
19:01:30,14007.7,VA1EET,38,16,PA5KT-4
19:01:30,14007.7,VA1EET,37,15,EA5WU
19:01:30,14007.7,VA1EET,37,31,S53A
19:01:30,14024.4,K1DW,33,13,K4PP
19:01:30,14025.1,VB7F,31,6,N4HAC
19:01:30,14033.0,WJ9B,35,9,N4HAC
19:01:30,14038.6,K4PI,37,25,K4PP
19:01:30,14041.5,K0RX,32,3,K4PP
19:01:30,14049.9,K4WLO,28,21,S53A
19:01:31,14007.7,VA1EET,37,15,AC0C-1
19:01:31,14024.0,W4CMG,32,11,KM3T-3
19:01:31,14031.0,K3WW,37,5,VE6AO
19:01:31,14032.3,HA7I,37,14,KM3T-5
19:01:31,14032.3,HA7I,36,13,KM3T-2
19:01:31,14033.0,WJ9B,34,9,KM3T-5
19:01:31,14037.0,SM6T,31,12,KM3T-5
19:01:31,14038.6,K4PI,37,34,AC0C-1
19:01:31,14038.6,K4PI,37,8,VE6AO
19:01:31,14042.3,KT5V,31,5,KM3T-5
19:01:31,14049.9,K4WLO,28,6,KM3T-3
19:01:31,14049.9,K4WLO,28,27,AC0C-1
19:01:31,14049.9,K4WLO,28,6,KM3T-5
19:01:31,14049.9,K4WLO,28,5,KM3T-2
19:01:32,14007.7,VA1EET,38,12,M1GEO
19:01:32,14007.7,VA1EET,38,23,TI7W
19:01:32,14007.7,VA1EET,37,15,K3PA-1
19:01:32,14023.7,WT9U,37,9,K5EM
19:01:32,14033.0,WJ9B,35,6,K6FOD
19:01:32,14033.1,WJ9B,36,13,W2NNN
19:01:32,14036.6,KX2P,28,5,TI7W
19:01:32,14037.1,AC8PL,17,4,K3PA-1
19:01:32,14038.6,K4PI,37,27,K3PA-1
19:01:32,14040.5,NE5A,30,3,ZL4YL
19:01:32,14042.4,KT5V,32,5,ZL4YL
19:01:32,14049.9,K4WLO,28,19,TI7W
19:01:32,14049.9,K4WLO,26,16,K3PA-1
19:01:33,14007.7,VA1EET,37,26,HA2NA
19:01:33,14007.7,VA1EET,38,19,WA7LNW
19:01:33,14007.7,VA1EET,38,19,DK9IP-1
19:01:33,14007.7,VA1EET,38,22,G4ZFE
19:01:33,14031.0,K3WW,36,7,DK9IP-1
19:01:33,14031.3,K5SJC,32,21,ND7K
19:01:33,14034.7,W7LG,31,4,WA7LNW
19:01:33,14038.5,K4PI,37,21,VE6WZ
19:01:33,14038.6,K4PI,37,28,WA7LNW
19:01:33,14045.0,AI5IN,34,23,ND7K
19:01:34,14007.7,VA1EET,37,25,EI4HQ
19:01:34,14007.7,VA1EET,38,11,W1NT-6
19:01:34,14035.5,N3OC,39,10,EI4HQ
19:01:34,14038.6,K4PI,36,16,DL8LAS
19:01:34,14041.5,K0RX,34,9,WT9U
19:01:34,14045.0,AI5IN,34,19,W1NT-6
19:01:35,14007.6,VA1EET,37,23,W8WWV
19:01:35,14007.7,VA1EET,36,15,DK9IP
19:01:35,14007.7,VA1EET,38,22,DL8LAS-3
19:01:35,14007.7,VA1EET,38,22,DP5G
19:01:35,14015.0,RT25RK,33,37,DM6EE
19:01:35,14026.8,W5TM,37,13,VE4DRK
19:01:35,14029.7,KH7X,37,16,N2YCH
19:01:35,14031.0,K3WW,40,4,DP5G
19:01:35,14032.3,HA7I,36,6,EA2CW
19:01:35,14036.3,IK3VUT,25,16,BD8CS
19:01:35,14038.5,K4PI,37,21,VE6WZ-3
19:01:35,14038.6,K4PI,37,33,N2YCH
19:01:35,14038.6,K4PI,36,16,DL8LAS-3
19:01:35,14040.4,NE5A,30,8,VE4DRK
19:01:35,14045.0,AI5IN,37,7,DK9IP
19:01:35,14045.0,AI5IN,37,15,VE6WZ-3
19:01:35,14045.0,AI5IN,38,7,DM6EE
19:01:36,14007.6,VA1EET,38,11,K5TR
19:01:36,14007.7,VA1EET,38,27,ZF9CW
19:01:36,14007.7,KA1EET,37,43,N9CO
19:01:36,14007.7,VA1EET,38,32,WE9V
19:01:36,14007.7,VA1EET,38,14,MM9PSY
19:01:36,14028.3,OZ3SM,34,33,RK3TD-2
19:01:36,14028.6,OH1SIC,28,30,IK7YTT
19:01:36,14029.6,KH7X,38,9,VE7CC
19:01:36,14029.6,KH7X,38,9,VE7CC
19:01:36,14032.3,5A7I,36,15,IK7YTT
19:01:36,14033.0,WJ9B,36,18,N9CO
19:01:36,14042.0,W8MET,30,12,ZF9CW
19:01:36,14043.2,K5UV,37,5,W3RGA
19:01:36,14045.0,AI5IN,35,19,W6YX
19:01:36,14045.7,AH7A,32,10,W6YX
19:01:36,14052.5,W4LOO,25,6,WT8P
19:01:37,14007.6,VA1EET,37,8,K9LC
19:01:37,14007.7,VA1EET,38,9,K7CO
19:01:37,14007.7,VA1EET,38,19,DL8LAS-1
19:01:37,14007.7,VA1EET,35,6,G4KCM
19:01:37,14007.7,VA1EET,38,9,ON6ZQ
19:01:37,14015.0,RT25RK,34,29,OE9GHV
19:01:37,14029.6,KH7X,36,9,N6TV
19:01:37,14029.6,KH7X,37,27,K9IMM
19:01:37,14033.0,WJ9B,34,7,K9LC
19:01:37,14036.3,IK3VUT,29,8,K9IMM
